file_name,caption
VizWiz_train_00000073.jpg,A package of Premier Value Cough Drops Menthol Eucalyptus
VizWiz_train_00000073.jpg,Someone is holding a bag of lemon cough drops while sitting next to their dog.
VizWiz_train_00000074.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000074.jpg,A bottle of tomato sauce is on a red checkered tablecloth.
VizWiz_train_00000074.jpg,A jar of pasta sauce is lying on a red checkered tablecloth.
VizWiz_train_00000074.jpg,Front label of a bottle containing a red sauce.
VizWiz_train_00000074.jpg,a can of cisco favorite tomatoes in a jar
VizWiz_train_00000075.jpg,the back of a can of food showing nutritional information
VizWiz_train_00000075.jpg,A red can with some type of text or ingredients on it.
VizWiz_train_00000075.jpg,a red can of some type of food in front of a kitchen table
VizWiz_train_00000075.jpg,A person's hand is holding a can of food with a red label.
VizWiz_train_00000075.jpg,A table with a tablecloth on it and kitchen chairs is behind a can with a red label on it.
VizWiz_train_00000076.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000076.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000076.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000076.jpg,Metal object with black handle and white and gray object on the right.
VizWiz_train_00000076.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000077.jpg,A drinking punch juice inside a metallic wrapping.
VizWiz_train_00000077.jpg,A minute maid cooler pouch of pink lemonade
VizWiz_train_00000077.jpg,A Minute Maid cooler sits upon a desk that also contains a computer and keyboard.
VizWiz_train_00000077.jpg,A minute maid coolers sitting on a desk.
VizWiz_train_00000077.jpg,Pictured is a minute maid cooler on a table near a keyboard.
VizWiz_train_00000078.jpg,A can of mountain dew is open and on a floor.
VizWiz_train_00000078.jpg,"An open soda can is sitting on a table, in front of a door."
VizWiz_train_00000078.jpg,A regular sized can of Mountain Dew missing it's pull tab.
VizWiz_train_00000078.jpg,A can of Mountain Dew with the tab opener removed.
VizWiz_train_00000078.jpg,Image contain a partial part of a mountain dew cane.
VizWiz_train_00000079.jpg,A black swimming cap from the brand Speedo on a light brown cushion.
VizWiz_train_00000079.jpg,"A black vinyl speedo piece, possibly a swimming cap."
VizWiz_train_00000079.jpg,a black speedo swimming cap showing the logo
VizWiz_train_00000079.jpg,A  shiny black Speedo  swimming cap on a cloth with green stripes and pink and green flowers.
VizWiz_train_00000079.jpg,A black Speedo swim cap sitting on a floral surface.
VizWiz_train_00000080.jpg,A leg with black jeans a black and white shoes.
VizWiz_train_00000080.jpg,A leg with black pants and a blue and white shoe.
VizWiz_train_00000080.jpg,A picture of someone's foot with a grey shoe on.
VizWiz_train_00000080.jpg,"A pants leg with a pair of sneakers at the end, shoelace tied."
VizWiz_train_00000080.jpg,a persons leg wearing black pants and a grey shoe next to a couch.
VizWiz_train_00000081.jpg,A bedside table with a lamp and alarm clock present.
VizWiz_train_00000081.jpg,A lamp is on a side table with baby wipes and an answering machine.
VizWiz_train_00000081.jpg,"A lamp, a block, some baby wipes, and some other items on a bed stand"
VizWiz_train_00000081.jpg,A lamp is illuminating a side table by a bed
VizWiz_train_00000081.jpg,"A lit lamp, eye drops and wipes are on a night stand."
VizWiz_train_00000082.jpg,a person holding a Chinese spicy mustard bottle
VizWiz_train_00000082.jpg,appears to be a picture of a can of mustard seasoning
VizWiz_train_00000082.jpg,A container of yellow Chinese style mustard in a bottle.
VizWiz_train_00000082.jpg,A bottle labeled Chinese style mustard along with more information written below.
VizWiz_train_00000082.jpg,Two hands holding a mustard bottle next to some flowery trays.
VizWiz_train_00000083.jpg,A television on top of a brown coffee table
VizWiz_train_00000083.jpg,"An entertainment center with a Sony TV sitting on top of it with DVDs, remotes, and a receiver."
VizWiz_train_00000083.jpg,A view of a flat screen TV setting on a table with glass doors.
VizWiz_train_00000083.jpg,A flat screen TV sitting on an entertainment center.
VizWiz_train_00000083.jpg,A flat screen TV standing on a wooden entertainment center
VizWiz_train_00000084.jpg,On a front porch near the stairs is a bag of feed and a cleaning solution in a bottle.
VizWiz_train_00000084.jpg,A bed and a oil can is on the portion of the house with  white steps.
VizWiz_train_00000084.jpg,"A outdoor patio desk with white fencing, basil growing, and trees in the background"
VizWiz_train_00000084.jpg,"A tan porch with a chair with a green cushion, there is a planter on a table, a white railing and a set of stairs that descend."
VizWiz_train_00000084.jpg,An outlook over a patio with lush trees sitting in the back yard.
VizWiz_train_00000085.jpg,A black coffee maker plugged in on an at home kitchen counter next to a drying rack
VizWiz_train_00000085.jpg,A black coffee maker is in the kitchen
VizWiz_train_00000085.jpg,A black coffee maker is on a brown surface.
VizWiz_train_00000085.jpg,an empty black coffee maker sitting on a white counter top plugged in
VizWiz_train_00000085.jpg,A black drip coffee maker sitting on a counter.
VizWiz_train_00000086.jpg,"A light gray, cotton like fabric unable to tell what the fabric is supposed to be a part of."
VizWiz_train_00000086.jpg,A grey t-shirt is held up and wrinkled.
VizWiz_train_00000086.jpg,A grey colored piece of clothing on a red background.
VizWiz_train_00000086.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000086.jpg,image shows a wrapped ash color bed sheet.
VizWiz_train_00000087.jpg,A picture of sunny sky with no other objects to mention.
VizWiz_train_00000087.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000087.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000087.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000087.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000088.jpg,"A very wonderful view and worth seeing at all times, my friend"
VizWiz_train_00000088.jpg,"A Mini Aquarium box rests upon a person's legs, who is wearing green shorts."
VizWiz_train_00000088.jpg,A person is sitting down and has a toy box in their lap.
VizWiz_train_00000088.jpg,a blue box for a device that is set on someone's lap
VizWiz_train_00000088.jpg,A person wearing green shorts holding a toy package.
VizWiz_train_00000089.jpg,Hand holding a small bottle of medication with a green cap
VizWiz_train_00000089.jpg,A small bottle of Tylenol or allergy medicine with a green top
VizWiz_train_00000089.jpg,Back of a medicine bottle showing fine print precautions.
VizWiz_train_00000089.jpg,"The back of a bottle of medication, white with a light green cap."
VizWiz_train_00000089.jpg,The back text on a white bottle with a green top.
VizWiz_train_00000090.jpg,appears to be a picture of a counter
VizWiz_train_00000090.jpg,A counter top that has several storage containers on it.
VizWiz_train_00000090.jpg,Glass food containers resting on multicolored granite counter top.
VizWiz_train_00000090.jpg,"A marble kitchen counter, three jars of spices on the left, a tall jar of spaghetti noodles on the right."
VizWiz_train_00000090.jpg,"Kitchen counter and brown cabinets above, part of a black stove, and glass canisters with of five foods."
VizWiz_train_00000091.jpg,A house has a car in the driveway and it is sunny outside.
VizWiz_train_00000091.jpg,a white and tan two story house with a tree in the front yard under a blue sky
VizWiz_train_00000091.jpg,The front of two houses with four antenna towers in the background.
VizWiz_train_00000091.jpg,A two story house with a tree in the yard.
VizWiz_train_00000091.jpg,A landscape of a neighborhood with a two story house and a tree right in front of it along with a driveway
VizWiz_train_00000092.jpg,"Cars line the curved, tree-lined street in front of the buildings."
VizWiz_train_00000092.jpg,"A neighborhood with a park in the center of it and buildings surrounding around and cars on the code, after a rainstorm."
VizWiz_train_00000092.jpg,A line of cars is right up against the table.
VizWiz_train_00000092.jpg,"a courtyard surrounded by buildings, with trees and well groomed grass"
VizWiz_train_00000092.jpg,Large trees overlook cars parked on a street.
VizWiz_train_00000093.jpg,An open toolbox has a paperback book and an analog phone on it.
VizWiz_train_00000093.jpg,A lot of loose silver tools sitting in front of a white phone
VizWiz_train_00000093.jpg,A book is in a toolkit with many items
VizWiz_train_00000093.jpg,A book sits next to a phone and on top of a box holding many items.
VizWiz_train_00000093.jpg,"A lot of miscellaneous things in picture, metal socket set, book or magazine, cord, and other things."
VizWiz_train_00000094.jpg,A plastic spray bottle of Clorox all purpose cleaner.
VizWiz_train_00000094.jpg,A blue bottle of Clorox cleaner turned to the direction and warning labels.
VizWiz_train_00000094.jpg,A hand holding a spray bottle of some type of cleaner while showing the back label of the product.
VizWiz_train_00000094.jpg,A hand holding a blue and white Clorox cleaning solution.
VizWiz_train_00000094.jpg,some type of clorox or windex that can be primarily used to clean stuff
VizWiz_train_00000095.jpg,I see a tube of lotion on the table that is white
VizWiz_train_00000095.jpg,A packed intervene  is placed next to a round ring  on a brown surface.
VizWiz_train_00000095.jpg,"A tube of lotion is laying on a brown fabric surface, next to a brown bracelet."
VizWiz_train_00000095.jpg,A bottle of lotion is right on top of the bed.
VizWiz_train_00000095.jpg,A hairband or bracelet and a little silver plastic bottle that looks like it holds some kind of beauty product.
VizWiz_train_00000096.jpg,the back of a blue bottle of shampoo of conditioner
VizWiz_train_00000096.jpg,The back of a blue bottle which displays instructions and ingredients.
VizWiz_train_00000096.jpg,The back of a bottle of Herbal Essences conditioner
VizWiz_train_00000096.jpg,The back of a lotion or shampoo bottle.
VizWiz_train_00000096.jpg,A person's hand holds a plastic bottle with a blue hygiene product inside with a wooden desk covered with a keyboard and papers in the background.
VizWiz_train_00000097.jpg,An empty plastic bottle of Nestle Pure Life purified water.
VizWiz_train_00000097.jpg,An empty bottle of Nestle pure life water
VizWiz_train_00000097.jpg,An empty plastic bottle of Nestle Pure Life drink
VizWiz_train_00000097.jpg,Empty water bottle with some type of gritty looking substance all over inside of the bottle walls.
VizWiz_train_00000097.jpg,An empty plastic bottle of water with a blue label.
VizWiz_train_00000098.jpg,A book opened up about some type of contract law.
VizWiz_train_00000098.jpg,a opened book containing various texts upside down.
VizWiz_train_00000098.jpg,A book that is open to a page about Delhi
VizWiz_train_00000098.jpg,black text on white page inside of a guide or instruction book.
VizWiz_train_00000098.jpg,An open book filled with information about a case
VizWiz_train_00000099.jpg,The front of a plastic spice container of steak seasoning.
VizWiz_train_00000099.jpg,appears to be a picture of a far of seasoning
VizWiz_train_00000099.jpg,A bottle of seasoning sitting on a marble granite counter.
VizWiz_train_00000099.jpg,Container of Omaha Steaks brand seasoning for beef
VizWiz_train_00000099.jpg,A bottle of Steak Seasonings from Omaha Steaks with a black and red label with white lettering.
VizWiz_train_00000100.jpg,"A bag of some kind of chips, showing the back and some of the nutrition facts."
VizWiz_train_00000100.jpg,The back of a red bag of all natural whole grain snack chips.
VizWiz_train_00000100.jpg,A red bag of snacks made out of whole grain.
VizWiz_train_00000100.jpg,A bag of all natural gluten free popcorn.
VizWiz_train_00000100.jpg,the backside of a red bag of snacks
VizWiz_train_00000101.jpg,some kind of crazy looking cartoon cat with huge bulging crossed eyes
VizWiz_train_00000101.jpg,A yellow book with a wacky cat with green eyes is sitting on top of a red and blue blanket.
VizWiz_train_00000101.jpg,A card with a crazy cat face on it with big eyes.
VizWiz_train_00000101.jpg,A cartoon picture of a cat with very exaggerated green eyes
VizWiz_train_00000101.jpg,An image of a cartoon cat with large green eyes.
VizWiz_train_00000102.jpg,The underside of a fabric clothing with a blue design on it
VizWiz_train_00000102.jpg,A stitched insignia on a gray sweater depicts two men walking through the snow.
VizWiz_train_00000102.jpg,An embroidered picture on a sweater of two men.
VizWiz_train_00000102.jpg,A gray piece of fabric has a blue logo
VizWiz_train_00000102.jpg,On a gray sweater is a blue embroidered logo.
VizWiz_train_00000103.jpg,Foreign currency  of 100 laid on a sheet with animals on it.
VizWiz_train_00000103.jpg,A 100 bill folded in a particular way to show a picture.
VizWiz_train_00000103.jpg,A currency of 100 is placed on a towel on the table.
VizWiz_train_00000103.jpg,A foreign 100 unit paper bank note serial number BW4547112.
VizWiz_train_00000103.jpg,I am looking at a picture of some money with the number 100 in the upper left hand corner and on the right side of the bill.
VizWiz_train_00000104.jpg,A yellow mark on top of a coffee table with coffee in it
VizWiz_train_00000104.jpg,Appears to  be a picture of a yellow cup
VizWiz_train_00000104.jpg,a yellow color ceramic mug is placed on a black table
VizWiz_train_00000104.jpg,A yellow coffee cup with a yellow wallet and phone next to it.
VizWiz_train_00000104.jpg,"A outdoor patio with a coffee mug, wallet, and remote control sitting on top of the patio table"
VizWiz_train_00000105.jpg,a white colored iPad placed on a wooden surface
VizWiz_train_00000105.jpg,the edge of an iPad showing its power button
VizWiz_train_00000105.jpg,White Apple iPad on a multi colored wooden counter top.
VizWiz_train_00000105.jpg,A black color thing with white frame is on the floor.
VizWiz_train_00000105.jpg,White tablet in off mode sitting on top of two tables next to each other.
VizWiz_train_00000106.jpg,White man with a short beard wearing a black shirt
VizWiz_train_00000106.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000106.jpg,A picture of a man wearing a black shirt with a hairy neck.
VizWiz_train_00000106.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000106.jpg,The collar of a shirt worn by a person with facial hair
VizWiz_train_00000107.jpg,A picture of someone holding a pill bottle.
VizWiz_train_00000107.jpg,a person's hand holding a bottle of medicine
VizWiz_train_00000107.jpg,A person holds a green vitamin bottle in their hand.
VizWiz_train_00000107.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000107.jpg,a green and yellow bottle of supplements with the back label text partially visible
VizWiz_train_00000108.jpg,A green box of tissue paper on a wooden table.
VizWiz_train_00000108.jpg,I see a box of tissue that is green
VizWiz_train_00000108.jpg,A wonderful view of the fog windows in the room is very thick
VizWiz_train_00000108.jpg,A box of tissues is placed on wooden counter.
VizWiz_train_00000108.jpg,Pictured is a green box of tissues on a brown desk.
VizWiz_train_00000109.jpg,A chessboard is on a table and there are some black pieces missing
VizWiz_train_00000109.jpg,a draughts game board was placed on a white surface
VizWiz_train_00000109.jpg,a chess table with holes in each piece spot on a white table
VizWiz_train_00000109.jpg,The game of chess appears to have already begun as some of the pieces are already missing off of the board.
VizWiz_train_00000109.jpg,A chess board has black and brown pieces.
VizWiz_train_00000110.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000110.jpg,"A blank screen has a gray border and a glare on the screen,"
VizWiz_train_00000110.jpg,A look through a window shows dim city lights from outside.
VizWiz_train_00000110.jpg,A night scene with traffic seen outside a window.
VizWiz_train_00000110.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000111.jpg,A half drank bottle of Modelo Especial 1925.
VizWiz_train_00000111.jpg,A small bottle of Cerveza Modelo that is orange in coloring with a pool and a girl in it in the background
VizWiz_train_00000111.jpg,A bottle of alcohol being held by a pool with a woman in the background.
VizWiz_train_00000111.jpg,Cerveza Modelo 12 fluid ounce bottle of alcoholic beverage
VizWiz_train_00000111.jpg,A bottle of Modelo Especial beer which is less than half full is held in the left hand.
VizWiz_train_00000112.jpg,Heinz tomato ketchup bottle on a table cloth
VizWiz_train_00000112.jpg,a bottle of Heinz tomato ketchup on top of a checkered tablecloth
VizWiz_train_00000112.jpg,A bottle of tomato ketchup is laying down on a red and white checked tablecloth.
VizWiz_train_00000112.jpg,A 14 ounce bottle of Heinz Tomato Ketchup laying on a red checkered tablecloth.
VizWiz_train_00000112.jpg,A bottle of Heinz tomato ketchup lays on a red checkerboard picnic style table cloth.
VizWiz_train_00000113.jpg,"Desk with a white 'PIxar' style lamp, black desk phone, computer and pamphlets"
VizWiz_train_00000113.jpg,A telephone is placed directly under the light bulb of a lamp near a monitor which is placed on a table
VizWiz_train_00000113.jpg,"A desk with a white, adjustable desk lamp and a black landline phone with a stack of various pamphlets behind it."
VizWiz_train_00000113.jpg,BLACK PHONE AND WHITE LAMP PLACED ON A DESK
VizWiz_train_00000113.jpg,"A desk with a computer, lamp, phone and brochures on it."
VizWiz_train_00000114.jpg,"A small container of grounded coffee, the text shows the type of coffee is house blend."
VizWiz_train_00000114.jpg,Looking down at the top of a coffee maker K cup which reads Van Houtte House Blend.
VizWiz_train_00000114.jpg,A top down shot of a k cup sitting on a countertop.
VizWiz_train_00000114.jpg,A k-cup package of Van Houtte House Blend coffee.
VizWiz_train_00000114.jpg,"A small plastic cup with thin metal lid, flavor of what inside is house blend."
VizWiz_train_00000115.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000115.jpg,A carton of eggs sits on a dark brown table with newspaper sitting above it.
VizWiz_train_00000115.jpg,A box of unsalted butter with some receipts next to it sitting on a counter top.
VizWiz_train_00000115.jpg,A blue package of unsalted butter that has a picture of a cow on it.
VizWiz_train_00000115.jpg,A box of unsalted butter is on the table with a photo of a cow on the cover.
VizWiz_train_00000116.jpg,a pink zip up sweater hanging on a hanger
VizWiz_train_00000116.jpg,"A pink, white, and green patterned sweater with a zipper."
VizWiz_train_00000116.jpg,Long sleeve knitted sweater jacket with a floral pattern.
VizWiz_train_00000116.jpg,"A white, green, and pink, women's sweater on a hanger."
VizWiz_train_00000116.jpg,A red and pink sweater with a zipper front and flowery logos across going horizontally
VizWiz_train_00000117.jpg,A United States postal service box that is blue
VizWiz_train_00000117.jpg,a blue United States Postal Service mailbox in front of brick siding
VizWiz_train_00000117.jpg,Blue metal United States postal service mail box attached to a cement block with a short brick wall behind it.
VizWiz_train_00000117.jpg,A blue mail drop box with a USPS logo on it.
VizWiz_train_00000117.jpg,blue United States postal service mail box bolted to cement.
VizWiz_train_00000118.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000118.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000118.jpg,Front package of product called Concepto that is still closed.
VizWiz_train_00000118.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000118.jpg,A package of Conceptrol pregnancy prevention for women.
VizWiz_train_00000119.jpg,A sound system and TV is set up on black shelves.
VizWiz_train_00000119.jpg,"A living room, the image is angling down towards a chair but shows an entertainment center with a TV and cd player."
VizWiz_train_00000119.jpg,An AM/FM stereo system with speakers and partial view of a television set.
VizWiz_train_00000119.jpg,A TV and a stereo on a black stand.
VizWiz_train_00000119.jpg,"A partial shot of a television, entertainment system with speakers, and a couch in the foreground."
VizWiz_train_00000120.jpg,"A bottle of 19 year old Single Malt Scotch, held in a person's hand in a kitchen."
VizWiz_train_00000120.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000120.jpg,One bottle of Hogshead aged single malt whiskey.
VizWiz_train_00000120.jpg,A person is holding up a bottle of alcohol.
VizWiz_train_00000120.jpg,A hand is holding up a bottle of single malt Scotch that looks to be aged nineteen years.
VizWiz_train_00000121.jpg,A barcode that is blocked by a person's finger.
VizWiz_train_00000121.jpg,"A barcode and a ""quality guarantee"" for a product."
VizWiz_train_00000121.jpg,A code for a quality guarantee is shown from a company
VizWiz_train_00000121.jpg,"A Item with a barcode on it, maybe a can with a green logo and ""quality guarantee"" on it."
VizWiz_train_00000121.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000122.jpg,"a white, gray, and blue pinstriped dress shirt"
VizWiz_train_00000122.jpg,A white button up shirt with red and blue stripes.
VizWiz_train_00000122.jpg,A white shirt with brown and grey stripes on it.
VizWiz_train_00000122.jpg,Striped fabric lays on the ground and is slightly creased
VizWiz_train_00000122.jpg,A blue and red striped fabric with the base color white.
VizWiz_train_00000123.jpg,Black cables on top of a speckled surface.
VizWiz_train_00000123.jpg,A black wire that is wrapped around another black wire
VizWiz_train_00000123.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000123.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000123.jpg,a black wire is rolled on a carpeted floor
VizWiz_train_00000124.jpg,A white plastic shampoo bottle with letters on it
VizWiz_train_00000124.jpg,A partial bottle of shampoo that is for all types of hair.
VizWiz_train_00000124.jpg,A bottle of Pantene Pro-V classic for all hair types.
VizWiz_train_00000124.jpg,A bottle of  shampoo is on top of the table.
VizWiz_train_00000124.jpg,a pantene shampoo bottle that is white and blue
VizWiz_train_00000125.jpg,A close up of a label on vanilla almond milk.
VizWiz_train_00000125.jpg,A photo of a box of organic almond milk vanilla that has writing on it.
VizWiz_train_00000125.jpg,A label of Almond milk vanilla flavor is showing.
VizWiz_train_00000125.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000125.jpg,A carton of vanilla almond milk with information on it.
VizWiz_train_00000126.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000126.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000126.jpg,Finger covers camera lens so that the photo is not visible.
VizWiz_train_00000126.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000126.jpg,A orange on a gray cloth with the photographer blocking half the camera
VizWiz_train_00000127.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000127.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000127.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000127.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000127.jpg,The screen is filled with something red with a small crease at the bottom making it look like it might be cloth.
VizWiz_train_00000128.jpg,"Close up of white and grey computer keyboard showing both letters, numbers, and Chinese characters."
VizWiz_train_00000128.jpg,A white keyboard with black letters and a touchpad.
VizWiz_train_00000128.jpg,A close up image of a computer's keyboard keys
VizWiz_train_00000128.jpg,"Center of keyboard with white buttons, a partially visible trackpad and chrome colored border."
VizWiz_train_00000128.jpg,A keyboard is attached to a laptop computer.
VizWiz_train_00000129.jpg,A blue shirt with an elephant applique and a grey shirt with an elephant applique.
VizWiz_train_00000129.jpg,A grey collared polo shirt and a blue collard polo shirt.
VizWiz_train_00000129.jpg,Two stacks of folded shirts with an elephant logo on the right breast.
VizWiz_train_00000129.jpg,A grey shirt and a blue shirt laying side by side.
VizWiz_train_00000129.jpg,"Three shirts of various colors including gray, blue, and green."
VizWiz_train_00000130.jpg,a black TV mounted on a wall area
VizWiz_train_00000130.jpg,A flat screen TV on a white well with a bed below
VizWiz_train_00000130.jpg,A flat TV screen hangs on the wall.
VizWiz_train_00000130.jpg,Small black TV mounted on wall near a bed.
VizWiz_train_00000130.jpg,A black TV mounted on a cream colored wall
VizWiz_train_00000131.jpg,An indistinguishable white bag of food or potatoes stands on a wooden surface next to a paneled wall.
VizWiz_train_00000131.jpg,A person is holding a beverage in a white and red aluminum can.
VizWiz_train_00000131.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000131.jpg,A canister shaped object is near a wood wall.
VizWiz_train_00000131.jpg,some type of liquid that is in a container
VizWiz_train_00000132.jpg,a black digital device on a wood table top
VizWiz_train_00000132.jpg,An MP3 music player device is plugged into an audio jack.
VizWiz_train_00000132.jpg,Olympus brand blue electronic device with a LCD display and button pad.
VizWiz_train_00000132.jpg,small remote with electrical cord attached to it on left side
VizWiz_train_00000132.jpg,The gadget on the table looks like it could be some kind of meter.
VizWiz_train_00000133.jpg,The cover of the book A Tale of Two Cities
VizWiz_train_00000133.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000133.jpg,Charles Dickens' A Tale of Two Cities is resting on a table.
VizWiz_train_00000133.jpg,the front of a blue book titled A Tale of Two Cities
VizWiz_train_00000133.jpg,The cover of a copy of A Tale of Two Cities with a price tag on the bottom.
VizWiz_train_00000134.jpg,appears to be a picture of domino sugar
VizWiz_train_00000134.jpg,A container of domino sugar sitting on a counter.
VizWiz_train_00000134.jpg,A yellow bottle of sugar on a counter top with other bottles.
VizWiz_train_00000134.jpg,Pictured is a container of domino sugar displaying its nutritional label on a counter top.
VizWiz_train_00000134.jpg,"A domino sugar that is turned around showing the back label, sitting on a table with some vitamins in the background."
VizWiz_train_00000135.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000135.jpg,A plastic bag contains a mystery item on the desk.
VizWiz_train_00000135.jpg,A couple of electronic products sitting atop a wooden surface.
VizWiz_train_00000135.jpg,The wooden object is propped against a shelf and has a center cut out.
VizWiz_train_00000135.jpg,A person is sitting near a table with a plastic bag on it.
VizWiz_train_00000136.jpg,A can of great value of golden sweet whole kernel corn is on a wooden table.
VizWiz_train_00000136.jpg,"A very wonderful view and worth seeing at all times, my friend"
VizWiz_train_00000136.jpg,A white can of corn with blue text is sitting on a hard surface with the contents of a dark room in the background
VizWiz_train_00000136.jpg,A can of Great Value Golden Sweet Whole Kernel corn with a white label and an image of the product.
VizWiz_train_00000136.jpg,WHITE CAN OF FOOD PLACE ON A SMALL TABLE
VizWiz_train_00000137.jpg,A man sitting on a large black leather couch
VizWiz_train_00000137.jpg,a blue leather recliner with the side of someone in front of it
VizWiz_train_00000137.jpg,A big soft black leather recliner in a living room next to someone wearing a red shirt.
VizWiz_train_00000137.jpg,Corner area of black leather sofa with armrest.
VizWiz_train_00000137.jpg,Dark colored leather sofa with a dining table and chairs in the background.
VizWiz_train_00000138.jpg,A red can of Pepsi that says wild on it.
VizWiz_train_00000138.jpg,Part of a can of wild cherry Pepsi.
VizWiz_train_00000138.jpg,"Blue and white can of wild cherry Pepsi with red, white, and blue striped circle logo, and nutritional facts"
VizWiz_train_00000138.jpg,some type of liquid that is in a container
VizWiz_train_00000138.jpg,The side of a can of wild cherry Pepsi.
VizWiz_train_00000139.jpg,"A food product package, with product information as text, sits in a person's hand."
VizWiz_train_00000139.jpg,A small container of Italian herbs being held.
VizWiz_train_00000139.jpg,A human hand holding a bottle of some sort of herb or spice
VizWiz_train_00000139.jpg,A hand holding a container of seasoning with a label on it.
VizWiz_train_00000139.jpg,A jar of Italian herbs in a someone's hand with a picture on it
VizWiz_train_00000140.jpg,The front side of a cardboard cereal box
VizWiz_train_00000140.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000140.jpg,A box of fruit loops breakfast cereal with fruit flavors .
VizWiz_train_00000140.jpg,A red background with a black object on the left side
VizWiz_train_00000140.jpg,Front of a box of fruit loops breakfast cereal
VizWiz_train_00000141.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000141.jpg,IMAGE WAS UNCLEAR BUT IT IS NOT ITEM
VizWiz_train_00000141.jpg,Appears to be a couch or chair with flower print which is covered in plastic and a grey object that is indiscernible.
VizWiz_train_00000141.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000141.jpg,A flowered item with a plastic item sitting on top of it.
VizWiz_train_00000142.jpg,A bottle of vitamins laying on white sheets next to an arm.
VizWiz_train_00000142.jpg,A bottle with a green cap and leaves printed on the label.
VizWiz_train_00000142.jpg,The medicinal uses of the product is described in this image.
VizWiz_train_00000142.jpg,a natural supplement bottle of goldenseal turned on it's side
VizWiz_train_00000142.jpg,"A bottle is resting on a soft pillow-like object, and the bottle has the letters ""denseal"" on it."
VizWiz_train_00000143.jpg,a box of Earl Grey tea in a person's hand
VizWiz_train_00000143.jpg,the front of a box of Earl Grey tea that has been smashed a little
VizWiz_train_00000143.jpg,A hand holding a box of Earl Grey tea with an electrical appliance in the background.
VizWiz_train_00000143.jpg,A hand holding a torn box of Bigelow Earl Grey tea in a kitchen.
VizWiz_train_00000143.jpg,A smashed box of earl grey tea bags.
VizWiz_train_00000144.jpg,a large plastic container of Mildeen bath salts
VizWiz_train_00000144.jpg,A bottle of Mildeen Body Care bath salts with a Marine scent.
VizWiz_train_00000144.jpg,a bottle of blue bath salts made by Mildeen that are marine scented
VizWiz_train_00000144.jpg,"A jar of blue bath salts with a label from ""Mildeen: Body Care"""
VizWiz_train_00000144.jpg,A clear bottle has some blue pellets in it.
VizWiz_train_00000145.jpg,a plastic container of some kind of food supplement
VizWiz_train_00000145.jpg,a bottle of folic acid pills on a wood grain table
VizWiz_train_00000145.jpg,A white bottle of vitamins with Folic  and 800 as well as a bar code
VizWiz_train_00000145.jpg,A white bottle with an orange label with black text written on it and the bottle is laying on its side.
VizWiz_train_00000145.jpg,A bottle of medicine laying on a wooden table
VizWiz_train_00000146.jpg,The inside of a fridge that is full of cans and bottles of drinks.
VizWiz_train_00000146.jpg,a drink which is stored in bottle and in tin container
VizWiz_train_00000146.jpg,A fridge is opened and shows all of the alcoholic beverages and a jar of olives on the shelf.
VizWiz_train_00000146.jpg,Beer cans and bottles along with food are in the fridge
VizWiz_train_00000146.jpg,"an opened fridge filled with beer, olives and other drinks"
VizWiz_train_00000147.jpg,someone wearing a white shirt with hair all over it
